link_id,road_nm,start_nd_cd,start_nd_nm,start_lng,start_lat,end_nd_cd,end_nd_nm,end_lng,end_lat,dist,xy_list,h3_index
1130001505,양화로,1130052000,합정역8번출구,126.91256101620485,37.548992429770635,1130021600,합정역교차로,126.91341596904337,37.54922931686016,79.0,126.9133792739284274_37.5492748020754092|126.9131511937065824_37.5491581588815038|126.9128784491420845_37.5490701385518264|126.9125610162048474_37.5489924297705997,8930e1db16fffff
1130001606,양화로,1130021600,합정역교차로,126.91341596904337,37.54922931686016,1130021800,합정역8번출구,126.9126009251803,37.54888908507108,83.0,126.9126009251802429_37.5488890850710320|126.9129239950553085_37.5489681728266333|126.9132139348755288_37.5490617432278029|126.9134526641125404_37.5491838325340836,8930e1d86d7ffff
1130002101,양화로,1130021600,합정역교차로,126.91341596904337,37.54922931686016,1130022800,합정역10번출구,126.91393800432175,37.549617180928614,63.0,126.9139380043217358_37.5496171809285926|126.9138232146117105_37.5495337692831868|126.9133758528811171_37.5492729326971499,8930e1d86d7ffff
1130002102,양화로,1130022800,합정역10번출구,126.91393800432175,37.549617180928614,1130024300,소천빌딩,126.9155805243184,37.550737506431346,191.0,126.9155347521881509_37.5507774374688026|126.9139380043217358_37.5496171809285926,8930e1d86d7ffff
1130002103,양화로,1130024300,소천빌딩,126.9155805243184,37.550737506431346,1130025600,서교동사거리,126.91820874986844,37.552727525391305,320.0,126.9181619568302892_37.5527666989874547|126.9155337311517542_37.5507766799000038,8930e1d869bffff
1130002201,양화로,1130022400,합정역5번출구,126.9140295476794,37.549537321859326,1130021600,합정역교차로,126.91341596904337,37.54922931686016,64.0,126.9134560851577902_37.5491857019100621|126.9139093521257280_37.5494499807109747|126.9140295476793767_37.5495373218592761,8930e1d86d7ffff
1130002202,양화로,1130024300,소천빌딩,126.9155805243184,37.550737506431346,1130022400,합정역5번출구,126.9140295476794,37.549537321859326,191.0,126.9140295476793767_37.5495373218592761|126.9156262963986705_37.5506975762767183,8930e1d869bffff
1130002501,양화로,1130025600,서교동사거리,126.91820874986844,37.552727525391305,1130025900,김영만치과,126.91988471911667,37.55396452529115,202.0,126.9198385549082531_37.5540041693899980|126.9181625866693679_37.5527671688438502,8930e1d8683ffff
1130002502,양화로,1130025900,김영만치과,126.91988471911667,37.55396452529115,1130027400,홍대입구역앞교차로,126.92155424162183,37.55521480641995,203.0,126.9215077167831538_37.5552541833272215|126.9198381941791922_37.5540039015488034,8930e1d8687ffff
1130003701,양화로,1130027400,홍대입구역앞교차로,126.92155424162183,37.55521480641995,1130030000,청원제일주유소,126.92410053448893,37.55710689823291,308.0,126.9240542009329289_37.5571464186115307|126.9215079078961566_37.5552543258118448,8930e1d86b3ffff
1130003702,양화로,1130030000,청원제일주유소,126.92410053448893,37.55710689823291,1130031300,대성카센터,126.92486951943737,37.55769382747405,94.0,126.9248225243389214_37.5577328503788976|126.9240535404908599_37.5571459208362697,8930e1d844fffff
1130003703,양화로,1130031300,대성카센터,126.92486951943737,37.55769382747405,1130032300,동교동삼거리,126.92607586480749,37.55864558319521,150.0,126.9260758648074159_37.5586455831951795|126.9259516460622734_37.5585781495251254|126.9256756439668692_37.5583677527849815|126.9248231463401453_37.5577333192934191,8930e1d847bffff
1130003704,양화로,1130032300,동교동삼거리,126.92607586480749,37.55864558319521,1130001800,동교동삼거리,126.92702757391763,37.55867972926165,89.0,126.9270479715559219_37.5587312924075363|126.9269875455912739_37.5587464422608832|126.9268455311802200_37.5587689621708094|126.9267020111609838_37.5587790282963496|126.9265461121104579_37.5587713324019461|126.9263918168373806_37.5587486717422934|126.9262198315530981_37.5587079879979058|126.9260758648074159_37.5586455831951795,8930e1d847bffff
1130003801,양화로,1130030000,청원제일주유소,126.92410053448893,37.55710689823291,1130027400,홍대입구역앞교차로,126.92155424162183,37.55521480641995,308.0,126.9216005752985836_37.5551752870095541|126.9241468691277106_37.5570673778365318,8930e1d844fffff
1130012504,독막로,1130052100,합정역7번출구,126.91401737306457,37.54877416829806,1130021600,합정역교차로,126.91341596904337,37.54922931686016,77.0,126.9133604948236496_37.5491981457761099|126.9135406193636584_37.5489949395947065|126.9136811129909290_37.5488909851792201|126.9137974866256258_37.5488341856604748|126.9139631942102255_37.5487857147723645|126.9140173730645103_37.5487741682979888,8930e1d86d7ffff
1130012601,독막로,1130021600,합정역교차로,126.91341596904337,37.54922931686016,1130021400,합정역6번출구,126.91405248651529,37.54887861146654,69.0,126.9140524865152315_37.5488786114664990|126.9140042501253305_37.5488888909759595|126.9138569670299148_37.5489319720761685|126.9137636338956270_37.5489775269032293|126.9136434160954963_37.5490664775041694|126.9134714433081825_37.5492604888189661,8930e1d86d7ffff
1130012602,독막로,1130021400,합정역6번출구,126.91405248651529,37.54887861146654,1130020300,당인리발전소,126.9183784222332,37.54793823735599,396.0,126.9183911222178693_37.5479913428796692|126.9181046943702569_37.5480347619131436|126.9175797905021170_37.5481459772555937|126.9144023564400783_37.5488040449020986|126.9140524865152315_37.5488786114664990,8930e1d86d7ffff
1130012604,독막로,1130020100,당인리사거리,126.92006299929548,37.54785630239494,1130004600,상수역앞교차로,126.92300088676865,37.547745385710854,260.0,126.9230033456529725_37.5477994093887801|126.9215781093216435_37.5478405255460217|126.9200669272256761_37.5479102721655948,8930e1d8613ffff
1130013100,와우산로,1130004600,상수역앞교차로,126.92300088676865,37.547745385710854,1130005000,룸앤루머,126.92307492965877,37.550717317678135,331.0,126.9230070468525469_37.5507184888809178|126.9229695511608611_37.5493409948559176|126.9229049412186470_37.5479621141808551|126.9229333382705533_37.5477399131272946,8930e1d8617ffff
1130013200,와우산로,1130005000,룸앤루머,126.92307492965877,37.550717317678135,1130004600,상수역앞교차로,126.92300088676865,37.547745385710854,329.0,126.9230684352766758_37.5477508582557462|126.9230409923373912_37.5479655879821976|126.9231052936398640_37.5493378082022460|126.9231428135945947_37.5507161464370824,8930e1d86bbffff
1130013701,잔다리로,1130005000,룸앤루머,126.92307492965877,37.550717317678135,1130024400,태성빌딩,126.9212411730647,37.55076942084511,162.0,126.9212387527052357_37.5507153953819781|126.9230725079772242_37.5506632922506540,8930e1d86bbffff
1130013702,잔다리로,1130024400,태성빌딩,126.9212411730647,37.55076942084511,1130025600,서교동사거리,126.91820874986844,37.552727525391305,366.0,126.9181585980413445_37.5526910813181658|126.9202350062743960_37.5508798015634113|126.9203465402613773_37.5508027162771185|126.9204667485604432_37.5507487284087560|126.9206314207052628_37.5507289767078021|126.9212392664935436_37.5507153822097237,8930e1d868fffff
1130013801,잔다리로,1130024400,태성빌딩,126.9212411730647,37.55076942084511,1130005000,룸앤루머,126.92307492965877,37.550717317678135,162.0,126.9230773524753744_37.5507713431058434|126.9212435945592716_37.5508234463084776,8930e1d868fffff
1130013802,잔다리로,1130025600,서교동사거리,126.91820874986844,37.552727525391305,1130024400,태성빌딩,126.9212411730647,37.55076942084511,356.0,126.9212430796385718_37.5508234594800001|126.9206434875231508_37.5508368694337946|126.9205116964329108_37.5508526761960937|126.9204252062030918_37.5508915212370482|126.9203299892054559_37.5509573299028361|126.9182589028770280_37.5527639685427417,8930e1d8683ffff
1130014101,월드컵로,1130021600,합정역교차로,126.91341596904337,37.54922931686016,1130022900,합정역9번출구,126.91304181499684,37.54978858977653,71.0,126.9130418149967596_37.5497885897765045|126.9130982247336163_37.5496351327381603|126.9132269055929783_37.5494015408536583|126.9133557336066218_37.5492043681809875,8930e1d86d7ffff
1130014102,월드컵로,1130022900,합정역9번출구,126.91304181499684,37.54978858977653,1130025200,합정공원,126.9124633836148,37.55190950017812,241.0,126.9123973683041697_37.5518968489609364|126.9130019193537606_37.5498971243689610|126.9130418149967596_37.5497885897765045,8930e1db16fffff
1130014103,월드컵로,1130025200,합정공원,126.9124633836148,37.55190950017812,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,266.0,126.9116628064837897_37.5542228652462242|126.9117399457097122_37.5540497782302225|126.9123974046571135_37.5518967300562068,8930e1db167ffff
1130014201,월드컵로,1130023000,합정역9번출구,126.91317214558133,37.54981895922657,1130021600,합정역교차로,126.91341596904337,37.54922931686016,68.0,126.9134762045202223_37.5492542655084591|126.9133494569869924_37.5494482548088371|126.9132260984452927_37.5496721848271662|126.9131721455813135_37.5498189592265348,8930e1db16fffff
1130014202,월드컵로,1130025200,합정공원,126.9124633836148,37.55190950017812,1130023000,합정역9번출구,126.91317214558133,37.54981895922657,240.0,126.9131721455813135_37.5498189592265348|126.9131331753272036_37.5499249762533154|126.9125293989477541_37.5519221513583190,8930e1db167ffff
1130014203,월드컵로,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,1130025200,합정공원,126.9124633836148,37.55190950017812,268.0,126.9125293625950803_37.5519222702631836|126.9118702621513961_37.5540807077068024|126.9117907947577635_37.5542590188536849,8930e1db167ffff
1130014501,와우산로,1130005000,룸앤루머,126.92307492965877,37.550717317678135,1130005300,홍익대앞교차로,126.92425846218458,37.55286120474614,265.0,126.9242032036883217_37.5528926222200354|126.9236299361110270_37.5522535129068942|126.9235303043281533_37.5521144370566660|126.9234555369273068_37.5519677593026984|126.9230096706052819_37.5507322461305648,8930e1d86bbffff
1130014601,와우산로,1130005300,홍익대앞교차로,126.92425846218458,37.55286120474614,1130005000,룸앤루머,126.92307492965877,37.550717317678135,261.0,126.9231401898169906_37.5507023900913239|126.9235840742390167_37.5519324027044945|126.9236527429757473_37.5520671165880060|126.9237444711619958_37.5521951617203769|126.9243137195027913_37.5528297872454573,8930e1d86a3ffff
1130015102,동교로,1130025400,샘터교회,126.90654963071376,37.552599083093625,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,493.0,126.9117083488594773_37.5542929671865195|126.9114168624829375_37.5542274409565024|126.9065241311379708_37.5526491863160530,8930e1db173ffff
1130015202,동교로,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,1130025400,샘터교회,126.90654963071376,37.552599083093625,492.0,126.9065751302542111_37.5525489807662254|126.9114609440021013_37.5541250035672363|126.9117452534581787_37.5541889160445450,8930e1db167ffff
1130015300,와우산로,1130005300,홍익대앞교차로,126.92425846218458,37.55286120474614,1130026600,산울림소극장,126.93014343969051,37.55476479764491,581.0,126.9300890867135081_37.5547972013877640|126.9299834944231549_37.5546849402940452|126.9298766861657981_37.5545928751440101|126.9297661535598110_37.5545093833760149|126.9287414631429556_37.5538273313660653|126.9286249131687754_37.5537808478745916|126.9284864700185835_37.5537348249346650|126.9282744625006529_37.5536831097138020|126.9269013744253840_37.5533606736052619|126.9266757691496963_37.5533115374611626|126.9265310798057271_37.5532956350096185|126.9263299551699333_37.5532909344271033|126.9255920341252022_37.5533570635568594|126.9254460692228150_37.5533596132083716|126.9253355939647321_37.5533320503552659|126.9244550244035565_37.5530120549932960|126.9242249775314804_37.5529082342698857,8930e1d86a3ffff
1130015400,와우산로,1130026600,산울림소극장,126.93014343969051,37.55476479764491,1130005300,홍익대앞교차로,126.92425846218458,37.55286120474614,586.0,126.9242919467955772_37.5528141752125038|126.9245168228478349_37.5529156616201334|126.9253842821506595_37.5532308936766412|126.9254653935576584_37.5532511299593494|126.9255829317112045_37.5532490768408991|126.9263243240583847_37.5531826363851806|126.9265423906822434_37.5531877331455988|126.9267030871175592_37.5532053943579385|126.9269385052401873_37.5532566682837086|126.9283135648185379_37.5535795673742072|126.9285326379280150_37.5536330059061854|126.9286815572023812_37.5536825120711484|126.9288164348988630_37.5537363037386882|126.9298565336647755_37.5544286122098896|126.9299734107138420_37.5545168955586490|126.9300880057399894_37.5546156731603489|126.9301977926204898_37.5547323938768045,8930e1d80d3ffff
1130015701,잔다리로,1130025600,서교동사거리,126.91820874986844,37.552727525391305,1130025800,유진빌딩,126.91689570048105,37.55385080953244,170.0,126.9168459937323092_37.5538139795949562|126.9181590432175000_37.5526906959996509,8930e1d8683ffff
1130015702,잔다리로,1130025800,유진빌딩,126.91689570048105,37.55385080953244,1130027100,청기와주유소사거리,126.91576387426996,37.55494118040209,159.0,126.9157068026526787_37.5549118878881103|126.9160958931614829_37.5544314008575242|126.9162129074296530_37.5543260095726907|126.9168473077285313_37.5538128867091814,8930e1d8683ffff
1130015801,잔다리로,1130025800,유진빌딩,126.91689570048105,37.55385080953244,1130025600,서교동사거리,126.91820874986844,37.552727525391305,170.0,126.9182584565692906_37.5527643538608515|126.9169454072797265_37.5538876385478559,8930e1d8683ffff
1130015802,잔다리로,1130027100,청기와주유소사거리,126.91576387426996,37.55494118040209,1130025800,유진빌딩,126.91689570048105,37.55385080953244,157.0,126.9169440932836324_37.5538887314346823|126.9163122473365917_37.5543997888327326|126.9162044591175942_37.5544968696544146|126.9158209448012542_37.5549704719866071,8930e1d8693ffff
1130015901,홍익로,1130005301,롯데백화점엘큐브,126.92258456591593,37.554292780284186,1130027400,홍대입구역앞교차로,126.92155424162183,37.55521480641995,138.0,126.9215003254031870_37.5551819427438929|126.9217237952683917_37.5549495724854268|126.9225348662639448_37.5542559446385553,8930e1d86b3ffff
1130015902,홍익로,1130005300,홍익대앞교차로,126.92425846218458,37.55286120474614,1130005301,롯데백화점엘큐브,126.92258456591593,37.554292780284186,217.0,126.9225348662639448_37.5542559446385553|126.9242087615243690_37.5528243706965554,8930e1d86a3ffff
1130016001,홍익로,1130005301,롯데백화점엘큐브,126.92258456591593,37.554292780284186,1130005300,홍익대앞교차로,126.92425846218458,37.55286120474614,217.0,126.9243081617611040_37.5528980396749148|126.9226342667494833_37.5543296150084629,8930e1d86b3ffff
1130016002,홍익로,1130027400,홍대입구역앞교차로,126.92155424162183,37.55521480641995,1130005301,롯데백화점엘큐브,126.92258456591593,37.554292780284186,137.0,126.9226342667494833_37.5543296150084629|126.9218276520688420_37.5550194325576001|126.9216081567561503_37.5552476700704929,8930e1d86b3ffff
1130016501,동교로,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,1130026800,서교동감리교회,126.9150954596727,37.5548248865306,305.0,126.9150810143923991_37.5548777088325494|126.9117123530616595_37.5542937639594925,8930e1db167ffff
1130016601,동교로,1130026800,서교동감리교회,126.9150954596727,37.5548248865306,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,305.0,126.9117412492601744_37.5541881201736700|126.9151099049325353_37.5547720642263698,8930e1d8693ffff
1130016602,동교로,1130027100,청기와주유소사거리,126.91576387426996,37.55494118040209,1130026800,서교동감리교회,126.9150954596727,37.5548248865306,60.0,126.9151099569815386_37.5547720732737744|126.9157783711299317_37.5548883670636968,8930e1d8693ffff
1130016702,동교로,1130027700,공암빌딩,126.91792388550331,37.5553253165243,1130028600,서교빌딩,126.92058442361984,37.55604262610819,248.0,126.9205598169837543_37.5560930113454674|126.9196325327701231_37.5558059855936079|126.9187452792792357_37.5555305912571242|126.9185845786373648_37.5554889752110128|126.9179101719538352_37.5553782622131180,8930e1d8697ffff
1130016801,동교로,1130027700,공암빌딩,126.91792388550331,37.5553253165243,1130027100,청기와주유소사거리,126.91576387426996,37.55494118040209,196.0,126.9157786788990023_37.5548884204420830|126.9179386886865615_37.5552725562951721,8930e1d8697ffff
1130016802,동교로,1130028600,서교빌딩,126.92058442361984,37.55604262610819,1130027700,공암빌딩,126.91792388550331,37.5553253165243,250.0,126.9179376001650468_37.5552723708341816|126.9186194038809390_37.5553842979140740|126.9187909873993476_37.5554287316099860|126.9196818058995291_37.5557052326551712|126.9206090302237016_37.5559922399642687,8930e1d844bffff
1130016900,월드컵북로,1130027400,홍대입구역앞교차로,126.92155424162183,37.55521480641995,1130028600,서교빌딩,126.92058442361984,37.55604262610819,126.0,126.9205347657059946_37.5560057536197007|126.9215045837780309_37.5551779343342460,8930e1d86b3ffff
1130017000,월드컵북로,1130028600,서교빌딩,126.92058442361984,37.55604262610819,1130027400,홍대입구역앞교차로,126.92155424162183,37.55521480641995,126.0,126.9216038995145936_37.5552516784845878|126.9206340815826053_37.5560794985755777,8930e1d844bffff
1130017300,와우산로,1130026600,산울림소극장,126.93014343969051,37.55476479764491,1130029800,창천동삼거리,126.9317095762912,37.55694943965794,279.0,126.9316507399331186_37.5569764301246281|126.9302484355506380_37.5550389422731072|126.9300833906545449_37.5547900341833127,8930e1d80d3ffff
1130017600,월드컵로,1130031900,망원우체국앞교차로,126.90829189547355,37.55806670734712,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,523.0,126.9117882391751380_37.5542639634209863|126.9117217336388137_37.5543764564183462|126.9115952004829921_37.5545358301992565|126.9110002993511586_37.5551756230624534|126.9095703142731537_37.5567500338735414|126.9083469434798133_37.5580983624704317,8930e1db107ffff
1130017901,잔다리로,1130027100,청기와주유소사거리,126.91576387426996,37.55494118040209,1130028400,광남벨라스2차아파트,126.91505899124591,37.55582375918549,116.0,126.9150016891645976_37.5557947526862179|126.9157065725899258_37.5549121742410534,8930e1d8693ffff
1130018301,동교로,1130028600,서교빌딩,126.92058442361984,37.55604262610819,1130031700,우성빌딩,126.92304608008199,37.55798033425649,315.0,126.9229894234814964_37.5580101356351150|126.9225761142016040_37.5575121455362435|126.9224853349252271_37.5574284446085400|126.9223530934534807_37.5573275784836937|126.9219249166794583_37.5570744655094515|126.9218055530101026_37.5569818532070769|126.9217086481140768_37.5568633466012471|126.9216438464921168_37.5567451612549590|126.9214587336213782_37.5564216352097944|126.9213991713269394_37.5563576121529366|126.9213309603702271_37.5563129295171123|126.9205615253770532_37.5560935188553913,8930e1d844bffff
1130018302,동교로,1130031700,우성빌딩,126.92304608008199,37.55798033425649,1130032100,신촌전화국,126.9233660774775,37.55838342050005,53.0,126.9233074257295186_37.5584106664077311|126.9231947644524467_37.5582569650777955|126.9229894641751883_37.5580101843154992,8930e1d844fffff
1130018303,동교로,1130032100,신촌전화국,126.9233660774775,37.55838342050005,1130006100,동서빌라,126.92384362008208,37.5599332594015,176.0,126.9237767876445133_37.5599428443253629|126.9236012045125506_37.5591669167257010|126.9235184355725181_37.5588834870034560|126.9234423187083109_37.5586730918309826|126.9233032755561794_37.5584039855222542,8930e1d844fffff
1130018401,동교로,1130031700,우성빌딩,126.92304608008199,37.55798033425649,1130028600,서교빌딩,126.92058442361984,37.55604262610819,323.0,126.9206073218323638_37.5559917324550270|126.9213990027508032_37.5562174862381255|126.9214983639262613_37.5562825737130197|126.9215763902692657_37.5563664435403197|126.9217678851206443_37.5567011225728038|126.9218286112969025_37.5568118746297515|126.9219111432527853_37.5569128039897464|126.9220131892219996_37.5569919789900979|126.9224408986926420_37.5572448156355989|126.9225839308943620_37.5573539130411191|126.9226846150033765_37.5574467456793570|126.9231027366364515_37.5579505337514519,8930e1d844fffff
1130018402,동교로,1130032100,신촌전화국,126.9233660774775,37.55838342050005,1130031700,우성빌딩,126.92304608008199,37.55798033425649,53.0,126.9231026959436548_37.5579504841701066|126.9233101249413238_37.5581998231503391|126.9234247280510033_37.5583561745623413,8930e1d844fffff
1130018403,동교로,1130006100,동서빌라,126.92384362008208,37.5599332594015,1130032100,신촌전화국,126.9233660774775,37.55838342050005,179.0,126.9234288782316327_37.5583628563446013|126.9235707625761904_37.5586374586260803|126.9236499224741550_37.5588562655902223|126.9237342629785132_37.5591450778912872|126.9239104525016728_37.5599236753407340,8930e1d8447ffff
1130018501,월드컵북로,1130028600,서교빌딩,126.92058442361984,37.55604262610819,1130031200,청기와예식장,126.91878515188787,37.55754278339839,230.0,126.9187360398778992_37.5575054501287369|126.9205353116949908_37.5560052926765167,8930e1d844bffff
1130018601,월드컵북로,1130031200,청기와예식장,126.91878515188787,37.55754278339839,1130028600,서교빌딩,126.92058442361984,37.55604262610819,230.0,126.9206335355946180_37.5560799586182057|126.9188342639458824_37.5575801175484330,8930e1d845bffff
1130019302,연남로,1130033400,타조기획,126.9232946738721,37.5606067171258,1130006100,동서빌라,126.92384362008208,37.5599332594015,89.0,126.9239005853976039_37.5599626857447220|126.9233516394835135_37.5606361437308536,8930e1d8447ffff
1130019402,연남로,1130006100,동서빌라,126.92384362008208,37.5599332594015,1130033400,타조기획,126.9232946738721,37.5606067171258,89.0,126.9232377071736835_37.5605772904924322|126.9237866536796133_37.5599038330299351,8930e1d8447ffff
1130021301,동교로,1130006100,동서빌라,126.92384362008208,37.5599332594015,1130033500,창무빌딩,126.92425313903901,37.56066061005786,94.0,126.9241872441414785_37.5606736790671505|126.9241661103410337_37.5606061520141736|126.9241366858942399_37.5605700517992886|126.9241002899647839_37.5605390962913646|126.9239179770402757_37.5604331415745349|126.9238722515645890_37.5603734679220409|126.9238544519313905_37.5603108849266505|126.9237766502045730_37.5599422162419003,8930e1d8447ffff
1130021302,동교로,1130033500,창무빌딩,126.92425313903901,37.56066061005786,1130035800,중앙외국어학원,126.9256846938475,37.5635341090645,367.0,126.9256346283895454_37.5635706336593032|126.9245296972157462_37.5626108706411017|126.9243868773203161_37.5624771894314762|126.9243336856477526_37.5624008274459271|126.9243066191755673_37.5622953565782893|126.9243005732001279_37.5621675373521668|126.9241972524740021_37.5607812068274356|126.9241854511256236_37.5606649652782707,8930e1d8447ffff
1130021401,동교로,1130033500,창무빌딩,126.92425313903901,37.56066061005786,1130006100,동서빌라,126.92384362008208,37.5599332594015,93.0,126.9239105899426932_37.5599243034240473|126.9239877581506306_37.5602899730970847|126.9239997971928346_37.5603322997610576|126.9240198658350351_37.5603584893344618|126.9241907055370433_37.5604577763616234|126.9242440696556997_37.5605031631823962|126.9242924080984949_37.5605624689566255|126.9243190327817672_37.5606475410110434,8930e1d8447ffff
1130021402,동교로,1130035800,중앙외국어학원,126.9256846938475,37.5635341090645,1130033500,창무빌딩,126.92425313903901,37.56066061005786,359.0,126.9243208269445518_37.5606562547986513|126.9243327450441683_37.5607736496850464|126.9244362413610219_37.5621623011732737|126.9244419229754328_37.5622824148383003|126.9244625826051589_37.5623629176695815|126.9244991016469157_37.5624153438791168|126.9246315309388820_37.5625392983731743|126.9257347603893180_37.5634975835478855,8930e1d840fffff
1130048500,양화로,1130022400,합정역5번출구,126.9140295476794,37.549537321859326,1130021400,합정역6번출구,126.91405248651529,37.54887861146654,86.0,126.9140524865152884_37.5488786114665416|126.9139230246069445_37.5489343484288156|126.9138762522378556_37.5489900978359401|126.9138420413620167_37.5490572990694389|126.9138329563527492_37.5491459732028474|126.9138508086349617_37.5492446788838663|126.9140295476794051_37.5495373218593258,8930e1d86d7ffff
1130048800,어울마당로,1130024400,태성빌딩,126.9212411730647,37.55076942084511,1130020100,당인리사거리,126.92006299929548,37.54785630239494,342.0,126.9201268726953913_37.5478379697519458|126.9203052286126194_37.5482319014126986|126.9204629847500172_37.5485121849773620|126.9206431597284137_37.5488596987716292|126.9208952920467510_37.5494059973120997|126.9211927078193867_37.5502025480265331|126.9213081699364523_37.5507606348308798,8930e1d868fffff
1130048900,어울마당로,1130020100,당인리사거리,126.92006299929548,37.54785630239494,1130024400,태성빌딩,126.9212411730647,37.55076942084511,340.0,126.9211741761773169_37.5507782068213061|126.9210601044129163_37.5502268341553247|126.9207663483677209_37.5494400821215706|126.9205166183366913_37.5488989872912740|126.9203382349370202_37.5485549298443289|126.9201792152841790_37.5482723999727952|126.9199991258633702_37.5478746359042930,8930e1d8613ffff
1130049000,양화로,1130052000,합정역8번출구,126.91256101620485,37.548992429770635,1130022900,합정역9번출구,126.91304181499684,37.54978858977653,105.0,126.9130418149967596_37.5497885897765045|126.9130618100318912_37.5495401812596441|126.9130421428666295_37.5494586372446904|126.9130134806158026_37.5493885292777207|126.9129740362242984_37.5493212749275216|126.9129004782609655_37.5492368304858175|126.9125610162048474_37.5489924297705997,8930e1db16fffff
1130049300,양화로,1130023000,합정역9번출구,126.91317214558133,37.54981895922657,1130022800,합정역10번출구,126.91393800432175,37.549617180928614,76.0,126.9139380043217500_37.5496171809286139|126.9136402094506622_37.5496006797627686|126.9135395936122848_37.5496106180248574|126.9134569354612267_37.5496277214884771|126.9133796540536849_37.5496562715165325|126.9131721455813278_37.5498189592265703,8930e1db16fffff
1130051502,월드컵로5길,1130025200,합정공원,126.9124633836148,37.55190950017812,1130024201,합정동주민센터,126.91097850733819,37.55166532510614,134.0,126.9109922420761905_37.5516123829101147|126.9124771173479616_37.5518565578103107,8930e1db167ffff
1130051601,월드컵로5길,1130024201,합정동주민센터,126.91097850733819,37.55166532510614,1130025200,합정공원,126.9124633836148,37.55190950017812,134.0,126.9124496498621681_37.5519624425438465|126.9109647725817638_37.5517182663990710,8930e1db163ffff
1130051900,양화로7길,1130024300,소천빌딩,126.9155805243184,37.550737506431346,1130025200,합정공원,126.9124633836148,37.55190950017812,350.0,126.9124649893027765_37.5518554550084076|126.9126682083433053_37.5518592833619991|126.9129354976850976_37.5518998472612608|126.9141198523342240_37.5521189029714506|126.9141662066388392_37.5521045891867402|126.9148675195506115_37.5514876619427724|126.9151880165465940_37.5511268644783200|126.9155232803208264_37.5507084326286815,8930e1d869bffff
1130052000,양화로7길,1130025200,합정공원,126.9124633836148,37.55190950017812,1130024300,소천빌딩,126.9155805243184,37.550737506431346,363.0,126.9156377683604831_37.5507665802061652|126.9153007619960079_37.5511871879382042|126.9149736807052591_37.5515553970784310|126.9142453059620692_37.5521961312829333|126.9141299136540653_37.5522317620757562|126.9129074073701133_37.5520056505517630|126.9126537904723335_37.5519671617915591|126.9124617779254862_37.5519635444463233,8930e1db167ffff
1130052600,동교로22길,1130026100,백운아트빌라,126.91810679956426,37.55435501516557,1130025800,유진빌딩,126.91689570048105,37.55385080953244,122.0,126.9169251857643417_37.5538021124376300|126.9174869227818618_37.5540176960998977|126.9179190228157523_37.5541765386133832|126.9181473070243840_37.5543116277844362,8930e1d8697ffff
1130052700,동교로22길,1130025800,유진빌딩,126.91689570048105,37.55385080953244,1130026100,백운아트빌라,126.91810679956426,37.55435501516557,120.0,126.9180662931898524_37.5543984016322270|126.9178493084904318_37.5542700001648413|126.9174289674534464_37.5541154804999380|126.9168662140276638_37.5538995066186558,8930e1d8683ffff
1130053000,양화로15길,1130026100,백운아트빌라,126.91810679956426,37.55435501516557,1130025900,김영만치과,126.91988471911667,37.55396452529115,223.0,126.9199346155004946_37.5540011918982444|126.9194734610042730_37.5543989462411432|126.9189173184498429_37.5548488058227576|126.9188180840116047_37.5548605857523441|126.9181738923851128_37.5544594440505861|126.9180674004380478_37.5543990439108271,8930e1d8697ffff
1130053400,동교로,1130026100,백운아트빌라,126.91810679956426,37.55435501516557,1130027700,공암빌딩,126.91792388550331,37.5553253165243,110.0,126.9178565916334094_37.5553180869754897|126.9180065829968385_37.5544332026597729|126.9180417394056946_37.5543395368359540,8930e1d8697ffff
1130053800,월드컵로10길,1130028400,광남벨라스2차아파트,126.91505899124591,37.55582375918549,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,342.0,126.9117736612507343_37.5542018179357626|126.9119840243706818_37.5543615172733070|126.9130065160048417_37.5548121196745512|126.9150930960468315_37.5557770120429169,8930e1db12fffff
1130053900,월드컵로10길,1130026000,성산초교앞교차로,126.91172680060528,37.5542409420673,1130028400,광남벨라스2차아파트,126.91505899124591,37.55582375918549,345.0,126.9150248852716345_37.5558705054159674|126.9129395171950421_37.5549061731706715|126.9119029579322842_37.5544493698476956|126.9116799410425642_37.5542800661807448,8930e1db167ffff
1130056000,동교로,1130030000,청원제일주유소,126.92410053448893,37.55710689823291,1130031700,우성빌딩,126.92304608008199,37.55798033425649,134.0,126.9229971197096063_37.5579428740171508|126.9240515752903917_37.5570694384260619,8930e1d844fffff
1130056100,동교로,1130031700,우성빌딩,126.92304608008199,37.55798033425649,1130030000,청원제일주유소,126.92410053448893,37.55710689823291,134.0,126.9241494948682458_37.5571443580200111|126.9230950393707076_37.5580177953755836,8930e1d844fffff
